#X Y Z pseudosize
0.068153664 0.2299706 -0.0032070363 1.0226789
0.18597059 0.30623853 -0.002578363 1.9542074
-0.008886343 0.0699965 -0.025260482 1.0644753
0.18755567 0.03704062 0.012049839 1.6618055
-0.11611683 -0.13904816 0.017628912 0.40799156
0.118547305 -0.0854533 0.0029406834 2.3241897
-0.18788064 0.10631625 0.0030547595 0.8760024
0.038289502 0.054817107 0.03889302 0.6428643
-0.07752317 0.027384084 -0.034079753 1.6095661
0.04102545 -0.11976828 0.03763893 0.90297
-0.18675007 0.124797344 0.010823608 0.69940645
-0.032908984 0.12675884 0.031622484 0.42223716
0.3976133 -0.0777265 0.04890883 0.5298389
0.19605856 -0.04686962 -0.008578666 1.6674793
-0.2573054 0.02370216 -0.09177175 1.1196901
-0.23274475 0.3459692 0.039997943 1.1429542
0.32509768 -0.02388373 -0.0117033655 1.0989256
0.025154293 -0.30828077 -0.025064182 1.9685904
-0.18037078 0.2977306 0.009714846 1.807486
0.049157865 0.0057562534 0.04515346 2.895384
-0.25502688 0.14648047 0.014559667 0.7456667
-0.36711192 0.049957007 -0.038043186 0.24537745
-0.109345905 0.2648006 -0.030996878 1.3605658
-0.12241501 -0.14423533 0.020545384 0.9150989
0.03628008 -0.17662776 -0.030494435 0.25650465
-0.13700053 0.19205284 0.09758369 2.3603349
0.2322875 -0.15615635 0.021085316 1.534266
0.27508143 0.12817517 -0.04645028 0.54944944
0.22523434 -0.2268903 0.12566039 0.6701003
0.17692782 0.16003379 -0.009806519 0.6206371
-0.19642134 -0.027576342 0.045790274 0.52287513
-0.026150448 -0.02036335 -0.016418774 0.88316935
0.10815029 0.20509742 -0.089182936 1.6403931
-0.1045079 0.1590786 0.014704425 0.28828803
-0.14287908 -0.12502927 0.022281207 1.5725178
-0.15089956 0.22320792 0.024395622 0.79278415
0.29346892 -0.14815608 -0.016070135 0.59648794
0.040189385 0.2547769 -0.015670732 1.8654019
-0.06925162 0.21254146 0.029655244 0.09112127
-0.019836564 0.038141508 -0.04564639 0.122475915
0.20214644 0.10370011 -0.022773845 0.22837216
-0.25728858 0.0862164 -0.020969799 0.26832408
0.06569497 -0.1439991 -0.07781079 1.4800483
0.4271056 -0.026372626 0.025590155 0.88010573
0.11079988 0.111069776 -0.05117244 3.3303635
-0.008233778 -0.20568696 0.080353305 0.22510485
-4.548356E-4 0.21405426 0.016595107 0.71072286
0.13960072 0.48297548 0.06729165 2.118069
0.054137517 -0.009759294 -0.014696199 1.3271368
-0.090377994 0.2503695 0.008384491 1.2911835
0.17554739 -0.08582416 0.032534566 1.0462586
0.1915747 0.23825976 -0.019705106 0.5118035
0.22123443 0.22397232 0.035586853 1.1726698
0.09926604 -0.031609856 0.013201636 1.3607363
0.03082338 0.26826385 -0.026779441 1.4148151
0.14982697 0.31900132 0.018355899 2.0524197
0.064128526 0.111653 0.004922668 4.2238517
-0.586136 0.15347499 0.007786817 2.0825179
0.34883234 0.034231827 0.007183508 1.8042595
-0.043511663 -0.11463625 -0.013250007 0.020906646
-0.104853705 0.17385656 0.012740916 0.45798776
-0.16434877 -0.012502976 -0.04334676 2.3528037
0.13088642 -0.026062682 0.006664212 1.4971008
-0.18803506 0.09723227 0.044363197 0.33209464
0.16409723 -0.16700186 0.027130878 0.82666296
-5.494207E-4 -0.23192827 0.039960273 0.3454312
-0.09335206 0.29414794 -0.015765596 1.6517861
-0.031926468 -0.28685954 -0.049414996 0.29644123
0.17744568 0.124262676 -0.034453817 0.23760605
-0.16397333 0.18695997 0.01863022 4.2400246
-0.13412032 0.18122801 0.029216755 0.9286277
-0.033412904 -0.12111141 -0.022627039 1.6678847
0.17712387 0.0088749975 -0.09627104 2.1492255
0.11295317 0.25346047 -0.01293751 1.3412354
-0.15327768 0.023733929 0.015393038 0.74612933
-0.028104074 0.24487977 -0.060290806 0.23110224
0.12767825 -0.059567854 -0.031405482 0.77612495
0.020951219 -0.042786207 -0.07267167 2.725421
-0.007659683 1.3813353E-4 0.047754344 0.52398795
-0.13520774 -0.034403224 -0.0022342538 0.44897074
0.038635362 0.06877266 -0.125912 2.0938501
0.13631913 -0.065240726 0.01089016 0.018564275
-0.095094934 0.45129842 0.0018740209 0.78609264
0.07071505 -0.050679423 -0.0060158144 0.411941
0.09322313 0.082510516 -0.008055021 1.1334407
0.17963557 0.11153059 -0.034113977 2.586495
-0.03365346 0.069430105 -0.0497156 1.0564213
-0.19515313 -0.14806259 0.059454106 0.8290966
0.1177892 0.1691365 -0.08371464 1.6845086
0.10832846 -0.1623148 0.035179116 1.2545782
0.061058436 0.09189088 0.060399823 1.261528
-0.0063371537 -0.021326639 0.0014311544 0.67789984
-0.12858975 0.09253193 0.014747223 2.2767894
-0.09697394 -0.08675364 0.036005568 0.42001382
0.06543959 0.013193419 0.015482144 2.3119006
-0.113080785 3.1240657E-4 0.05597085 0.2685482
-0.12667091 0.082243994 0.036792222 0.6786632
0.028322762 0.034878258 0.0022065293 0.3617018
-0.027929079 -0.14260791 -0.022589289 1.8311163
-0.17739913 0.025063433 0.045399632 0.3439129
-0.4126911 -0.18730748 0.034249604 0.16693395
0.06628149 -0.07113245 -0.004357405 0.9803653
0.07629708 -0.04027097 -0.049255643 0.4316373
-0.3845065 -0.23666635 0.11633251 0.16855228
-0.003331311 -0.031448446 0.06954752 1.3359222
0.11803783 -0.1231786 -0.010123665 2.1815014
-0.055136517 -0.2001546 -0.062078916 0.6043219
0.0011454821 -0.0879241 0.041951627 2.0119884
-0.20571549 0.06515007 -0.025102613 0.049117886
-0.23429184 0.18964438 -0.0187487 2.634829
-0.1896706 0.054071665 -5.534907E-4 1.5441933
0.06482892 0.03965411 -0.032536034 0.27271336
0.25165212 0.013638727 0.01382705 0.5525074
-0.118982896 0.054185558 -0.018455382 0.2367836
-0.089885764 0.08703253 0.0020201989 1.5232621
-0.14401563 0.17071462 -0.012079109 1.5341476
-0.04134395 0.21476056 -0.02785353 3.2175028
-0.10280011 0.111594535 0.019360382 3.7149696
0.045751244 0.030872148 0.038529865 2.5983555
0.0927905 -0.0071672425 0.059272658 0.16276534
-0.06250383 0.10528303 0.030970542 0.8702127
-0.17262815 0.26097566 -0.019269561 2.9311588
0.032905634 0.0093703065 -0.07612362 2.126037
0.116078846 -0.101179324 0.03210991 1.6340555
0.0038660858 0.04584661 -0.053699285 2.1127381
0.008408792 0.05275622 -0.002834224 1.7888618
-0.20844299 0.16001025 -0.012123826 0.111169815
-0.009464579 0.05391521 -0.045541156 0.48995787
0.10658922 -0.24487434 0.0058127986 0.030976318
-0.20160443 0.24030863 -0.0102857165 0.89157224
0.024404613 0.08560552 0.016938841 0.2763386
0.0663066 0.010763722 0.05342058 1.5247569
0.11858514 0.1702727 -0.0634503 0.75594157
-0.3621431 -0.16215649 0.019583622 1.8878955
0.22178817 -0.106610805 -0.03308607 1.3505871
-0.27813432 -0.093799464 0.072758794 1.8764087
-0.14073451 -0.4071505 -8.094475E-5 1.7098632
-0.22215527 0.05142244 0.024747724 0.6563077
0.14719507 0.03128626 -0.018582892 1.7166358
-0.15988351 0.14164953 0.03825275 0.6738223
-0.3067903 0.05935967 -0.025942603 0.9699883
0.019485332 -0.09634374 0.05809516 0.777212
-0.08443507 -0.06026481 -0.032696508 2.910671
0.22389576 -0.08934376 0.016958455 0.6825115
-0.038281217 -0.1436411 0.053328127 1.6437092
0.066592544 -0.022310307 0.04443584 0.5685966
0.22669426 0.23662977 0.06512691 1.2626301
-0.17540054 -0.13726047 0.031049 0.4825365
0.13957985 -0.17574035 0.005516891 1.7518011
0.19544451 0.015812837 -0.059640158 0.9467145
-0.017483365 -0.09608177 -0.011529596 0.33388174
-0.027515687 0.13222897 0.11192325 0.26003343
-0.036625493 0.031811103 0.00485295 1.8994801
-1.7363764E-4 -0.037850954 0.055154346 3.0132816
0.07925586 -0.23977771 0.015811842 0.69699496
-0.091702536 -0.010989156 -0.032859143 1.72499
-0.2136245 -0.04736735 0.033327214 0.6589924
0.07644823 0.019055406 0.065782815 0.5525497
-0.02368883 0.19341908 -0.0023326618 0.58257097
-0.29899746 -0.09695859 0.03152043 1.6891088
0.17253691 0.15026222 -0.032372147 0.17030236
0.24676219 0.3016385 -0.017353041 1.0077592
-0.2482162 0.28175563 0.023588581 2.265702
0.19570506 0.30451292 -0.019841423 0.76368254
-0.036799405 0.13091758 -0.004190302 1.1173956
-0.10007042 0.087410286 -0.016018873 2.623282
0.31416297 0.10751092 -1.4575706E-4 0.76457816
0.33650553 0.12135347 0.014455748 0.68177956
0.010365628 -0.20850746 1.2543907E-4 0.53747046
-0.048611954 -0.09708536 0.006288541 1.3201921
0.06032145 0.015678305 -0.04068955 0.31534284
-0.21113494 -0.26163206 -0.07091819 1.8974668
-0.053486124 -0.28350013 0.05277956 1.098542
0.032487646 0.4970219 0.0022798397 0.15293406
-0.26215732 0.05098089 -0.004282704 0.9924118
-0.0051427484 0.34047875 -0.05107504 1.210878
-0.03507617 0.016368333 -0.046701428 0.14968787
-0.044123247 0.3770109 -0.024373215 0.98647404
0.10828856 -0.022938754 0.063913904 2.0510893
-0.37017408 -0.48687583 -0.022417454 3.6959562
0.041727647 -0.35230014 0.036995873 2.1505673
-0.0052179247 -0.13020535 -0.04955 3.0742245
0.15447494 0.4819677 -0.050933722 0.13337411
-0.1116085 0.046395637 -0.07341656 1.0557716
0.1448415 -0.06255856 -0.04807415 1.29207
0.16039452 -0.12982671 0.08734477 1.0513783
-0.013115332 0.015897572 0.016275411 2.2006588
-0.11673302 -0.047143087 0.006691264 2.1773975
-0.018170223 -0.12683822 0.026377367 1.345287
0.09106938 -0.093001045 -0.056078743 1.0752022
-0.09131702 0.2992101 -0.013571844 0.31279948
-0.16484846 0.012737162 0.03875045 0.00431414
0.50238276 -0.2520999 0.010376322 0.07675647
-0.13129063 0.076846 0.052074604 0.016343078
0.0037910603 -0.022855125 -0.020606145 0.9621458
0.18154214 -0.17473768 0.01468365 1.3961871
0.0014316812 0.12737212 -0.025492823 0.41752383
-0.066671155 0.11464052 -0.08834577 1.0048944
-0.038230367 0.21937731 -0.0034200852 0.28215563
0.09686703 0.2884561 0.01381008 1.4588438
0.3604895 -0.18832642 -0.027905462 0.39341247
-0.051967885 0.16637823 -0.036526337 2.457063
0.09804635 0.20286341 -0.019858578 0.96227574
0.3849062 0.13762957 0.0328109 1.1971015
-0.062072836 0.018680466 0.039621577 0.8229291
0.12958263 0.11251408 0.002413041 1.5357363
0.14328581 0.009426668 -0.011266153 1.0171274
0.10627409 -0.15729147 -0.085318446 1.9353465
0.10994738 0.04808619 0.063976996 1.9893955
-0.02300832 0.05255699 -0.010910526 1.1888081
0.16867489 0.26952285 0.0078362925 0.11200647
0.24182895 -0.2745611 -0.04850575 3.0450115
-0.15996209 -0.0951615 0.08117872 1.2071772
-0.010838062 -0.17683272 -0.001198929 1.6634574
0.17473114 -0.037724502 0.05285802 2.160175
0.060353108 -0.081820644 0.023846373 0.6419406
0.24197114 0.115444265 -0.04425065 1.0692785
-0.13694823 0.032944247 -6.156671E-4 0.26419574
0.084200785 -0.044894055 0.015857834 1.2950059
-0.07796494 0.29502362 -0.040589318 3.4544413
-0.19042972 0.032910056 0.027390812 0.10392343
0.11824839 0.045306876 -0.021290801 0.97964877
-0.42406785 -0.048376992 -0.032773927 1.3174543
-0.45210844 0.14353833 -0.050896112 3.3772132
0.027327776 -0.106940985 -0.0035288185 1.4287417
0.3539211 0.36511058 0.003625085 0.56632984
-0.063537434 -0.15269017 0.04770927 0.75190127
0.41581446 -0.19290464 0.04136429 0.65801376
0.18556832 0.17129269 -0.03858244 0.86322415
0.37328336 0.12731805 0.020860543 0.44062328
0.06891967 -0.049646888 0.013163929 0.36781386
0.0586253 0.005319543 0.030544437 2.901074
0.21081862 -0.33587497 0.08041899 0.5552464
0.28148052 -0.2664151 -0.010039121 0.58697766
0.024067834 0.21285 -0.07344964 0.71333045
0.105281755 -0.006314479 0.016594816 1.3107635
-0.05867708 -0.08624376 0.021031743 3.5715566
-0.27158552 -0.06142936 -0.053680878 0.6487375
-0.08877565 -0.05368237 -0.046834182 2.36328
3.86931E-4 0.14538267 -0.10392847 0.7178586
-0.026784265 -0.003661694 -0.013964306 2.119061
0.18649489 -0.14739756 -0.04162773 2.8893692
0.052986562 0.34150875 0.062427983 0.31022987
0.16996095 0.17048709 -0.003581 1.4258125
0.39627826 0.14251891 -0.046705738 2.9381943
0.02426538 -0.07120246 -0.03336354 0.12301512
0.02161726 0.10135046 -0.01097388 0.5663143
0.18771239 -0.26120195 0.027684214 0.5567209
-0.21217135 -0.0073317364 0.04151552 0.9815117
-0.4582075 -0.40515664 0.034577914 2.5616517
0.1340625 0.13841161 -0.0050945044 0.25676867
-0.2099749 -0.22405024 -0.12569122 1.2049047
-0.12777784 0.0010353103 0.017981037 0.5782142
-0.0072375834 0.21832457 0.0022992473 3.4628305
-0.35190946 0.106171325 0.004586771 1.4560398
-0.14443949 -0.101350695 0.01042547 1.12787
0.072853126 0.23537478 0.11018529 2.7001612
0.25804925 -0.07949229 0.024372807 0.7649031
0.07102386 -0.22760427 0.014155591 0.48687905
-0.10634566 -0.051891983 0.024548896 1.9812437
-0.41658464 0.32049292 0.008210988 0.6508717
0.019647611 -0.024584737 -0.008441234 0.66610825
0.3078737 -0.066663034 0.022581698 2.5793533
-0.026010033 0.11554145 0.008914061 1.1174868
-0.042366154 -0.02345039 -0.041693706 0.94481725
0.1811336 -0.06314649 0.045752104 1.2035619
-0.59906584 0.055828243 0.07796789 0.09225202
-0.30541822 0.15891102 -0.057368316 2.4303381
-0.10544921 -0.0620454 -0.08296543 0.47181565
-0.31983787 -0.09060444 -0.032646526 1.4356391
-0.27779177 0.26714092 0.048903912 1.4620639
0.023386743 -0.0951988 0.018507294 1.5741295
-0.29513383 0.38981855 -0.012039852 1.2401093
-0.14686109 -0.16754512 0.02631192 0.59501725
-0.21683355 -0.28136963 -0.019804299 2.8514655
0.18478537 0.2583996 -0.01301967 0.1206332
-0.011016317 0.16312514 -0.0063364804 1.5295748
0.19219616 0.0144213885 0.010018172 1.3445888
-0.0673757 0.20466411 0.028302778 1.2286004
0.12112445 -0.36109477 5.280027E-4 2.2479014
0.19408855 -0.06343858 -0.04029232 0.49886295
-0.03460592 0.28161255 0.037828464 0.08183437
0.07919506 0.23410222 -0.002555766 1.9770609
0.03310463 0.22243902 0.009863682 1.7508026
-0.090243325 0.021058746 -0.013220323 0.3959523
-0.020249078 0.063663475 -0.01967261 0.13621075
-0.11341354 0.0030265376 0.010526432 0.6371902
-0.03737226 0.0020374283 0.09569023 0.3750805
-0.38122433 0.007779196 -0.0018252084 3.4646626
0.034585983 0.2425426 0.008981506 0.09617043
0.060505897 -0.16853473 -0.0438844 2.425504
-0.20417991 -0.016099513 0.056042105 1.7954208
0.09989299 0.47316813 0.032804526 0.90982664
-0.009569384 -0.25906926 0.043910917 0.03990765
0.12579903 -0.06884741 -0.022143297 0.47761336
-0.02370958 0.11009609 -0.04298868 0.5259147
0.18477495 0.23398551 -0.08017329 0.7918377
0.02542832 -0.023815153 0.052026045 2.3805976
-0.22732438 -0.24830307 0.034706686 1.4123403
0.18121709 0.057855953 -0.040683262 0.2593873
0.13964747 -0.11777049 -0.022807494 1.9487921
0.11915362 0.0015573688 0.04368305 0.38375714
-0.16565341 0.06718766 -0.028140256 0.2647629
0.1275268 -0.16028562 -0.006660242 0.30329683
-0.15790579 -0.113751665 0.010272446 0.8540685
0.2888048 0.35073116 -0.048449375 0.48079827
-0.050345536 0.118104726 0.013800459 0.109947205
-0.111405745 -0.25944623 -0.03408286 0.6075411
0.15507838 0.11463635 -0.036264095 1.3505405
-0.10098206 0.28111094 0.04199569 0.54186636
0.12685515 -0.32377768 -0.010802164 0.7183892
0.0467257 0.06719403 0.010574614 1.8043838
0.40095595 0.08922753 -0.020146692 0.24614067
0.12664838 -0.04586893 0.039850444 0.54790145
-0.27091303 0.039683573 0.031218372 0.7366096
-0.0906705 0.08495231 0.06261859 0.30305135
-0.061446737 -0.029793235 0.038744505 0.8045352
0.10394032 -0.27594888 0.05577467 1.4306965
0.06950307 0.107559584 0.048866462 2.1695366
-0.21843614 0.11499487 -0.048672594 2.8599088
0.2074362 0.14283425 0.037774548 0.14668605
-0.2957072 0.056626655 -0.07674881 1.6623124
0.20078768 -0.28728014 0.01253014 0.70528877
0.34000558 -0.45732507 -0.002061227 1.5131928
0.006878102 0.011520168 -0.019842576 2.6020298
0.28567916 -0.14682731 -0.028997399 0.24149895
-0.05471953 -0.23048669 0.01549275 0.45569667
-0.06260626 -0.37516215 -0.03922226 0.007102844
-0.02475968 0.122727364 -0.060487084 2.18971
-0.033571154 0.2196567 0.032462005 1.8373537
-0.18237089 -0.02643831 0.042058486 0.64469635
-0.111343764 -0.3241348 0.022413978 1.8370957
0.078820474 0.17340615 0.020523068 0.21352677
-0.061338156 0.038780287 -0.042365327 0.365498
0.0141874775 0.23364696 -0.033091586 1.4249905
0.28139824 -0.06434214 0.007067461 0.15778817
0.039828468 -0.017114732 0.030996762 1.5795045
0.07737159 -0.061529133 0.011073775 1.0597049
-0.08368549 0.0040701777 -0.037569255 0.6604912
-0.022972941 -0.10889724 0.039299916 0.89824086
-0.27331913 0.076095685 -0.03566684 0.9332138
0.32072586 -0.2626116 0.06503629 0.78992647
0.22495608 -0.19559449 -0.07018837 0.26126263
-0.040260784 0.19619977 -0.036004543 0.5285683
0.20955603 0.21655098 -0.03650168 0.45134345
-0.12262634 -0.014694415 -0.0015890892 0.4071514
0.29333776 -0.2808946 -0.028137784 0.09851024
-0.22041872 0.0076349154 0.07147927 0.5161854
0.10094648 -0.26955694 0.020448646 0.75971687
-0.18808174 0.3625867 -0.010097659 0.009054368
-0.052928437 -0.10221052 0.03562174 0.8749735
-0.04936617 -0.19111593 0.0074791512 2.7148626
-0.007826172 -0.18761346 0.048823483 4.069924
-0.08971976 0.16816908 0.054778676 1.3206066
-0.028348118 -0.18382506 0.03307965 0.041147918
0.026332038 0.026752394 0.014573568 0.37580413
-0.044752747 0.097276986 0.029669719 0.04215398
-0.09002918 -0.16106659 -0.065829 0.09926151
-4.6203658E-4 0.07722185 0.008453219 1.1040195
-0.15504305 -0.20917381 -0.053949453 0.35448036
-0.1997648 -0.15955797 -0.010649151 1.2299255
0.28921846 -0.17270398 0.06307207 0.9810023
0.1355431 0.029916402 -0.0030705938 1.9070916
0.006258011 0.19532338 -0.029031545 1.1526443
-0.35542002 -0.31406754 -0.055391964 0.57822025
0.31961632 -0.046691284 0.06283073 0.71846163
-0.048175313 0.25217003 -0.012170528 1.7060938
0.3379544 0.020096615 7.6296266E-7 2.5706458
0.06320052 0.2213367 -0.048020042 1.292589
-0.11610319 -0.39582562 -0.023436228 1.0997423
0.20535418 0.012117028 -0.023775823 0.7470382
0.0059415884 0.08094609 0.0263209 3.012451
-0.04182464 0.042892274 0.037447117 0.069061674
0.022779655 -0.07529378 -0.012186713 1.5909461
0.07670268 0.1304453 0.041249804 2.0012014
-0.03493407 -0.048071064 -0.038081713 1.2080851
0.05318184 -0.14075452 0.013636218 0.6435259
-0.17529042 -0.07264958 -0.027476566 2.343445
-0.23278266 -0.07858564 -0.026273983 0.43968275
0.054073937 0.29684037 -0.063315324 0.501448
-0.4720388 -0.0014309734 0.017819772 1.7086449
-0.10396371 0.16508082 0.056495685 0.62347794
-0.116848126 -0.10750298 -0.0020960271 2.3783972
-0.20355844 0.1320737 -0.08378428 0.46862686
-0.05733931 -0.25928032 0.009719614 1.9998766
-0.10121679 -0.044055395 0.018520715 1.9335331
0.15293601 0.05199925 0.014765736 0.5654756
0.07762058 -0.5286392 0.06540818 1.086064
-0.25751543 0.1878881 0.009841753 1.097816
-0.14968878 -0.38882405 -0.050300386 1.1770698
0.13252938 0.07907292 0.06359921 1.1031805
-0.012580605 0.043892376 0.06880991 1.0383383
0.047916055 -0.022761783 0.021197315 1.1965756
-0.066118754 0.1144965 0.04454624 0.69049376
-0.23244438 -0.13089521 0.050323084 0.077961475
-0.3064782 -0.14547673 0.014423156 0.05884322
0.13603091 -0.13305348 0.02858528 0.07494572
0.23563738 0.22923896 -0.026620967 1.0875568
0.07128216 0.09735785 -0.033069085 0.31127462
0.16029331 -0.038279023 -0.008314751 0.3759498
-0.060951237 0.16374642 0.017490543 1.2658787
-0.15258469 0.13630351 0.03554736 0.0356876
0.2151893 0.16267987 -0.025335558 2.2937236
-0.0041356087 0.1769756 0.006428073 0.015598842
0.061592538 -0.05161264 7.465448E-4 1.4404844
-0.1304949 0.005500093 0.06553125 1.8623627
0.28741962 -0.21606643 0.0626554 0.32363233
0.100185916 -0.0020324811 -0.024124127 0.6102002
-0.19493532 0.06689248 -0.036990844 0.72586316
-0.11894697 -0.34599006 0.021710085 1.0129449
-0.02492313 0.36015153 0.01947348 0.7725614
0.2819625 -0.11090542 -0.045685906 1.6023262
-0.04829312 0.06675931 -0.026546286 2.4881477
0.043514293 -0.12227513 0.070082456 1.6589885
-0.12091043 0.009143684 -0.0050286083 0.23576127
-0.05030504 0.12703823 -0.020896014 1.2357696
0.029650984 -0.041323833 0.007012704 1.0820422
-0.011463545 0.20622018 -0.024653697 0.14461005
0.19671822 0.29046202 0.0010144555 0.19900112
-0.29204002 -0.15932435 0.057883862 0.570771
-0.009400226 -0.16497305 0.07571033 0.047667537
-0.24464925 0.25832516 -0.010597212 1.2356744
-0.11557404 -0.3551453 0.076981254 0.8716194
0.1822735 0.08763754 0.0036635073 0.1821604
-0.027542196 -0.03501665 0.0040289415 2.3591855
0.18285817 -0.33199298 -0.011898401 0.22028126
-0.22601202 -0.07207321 -0.015080832 1.9307168
0.016943999 -0.10840149 0.01470362 0.82698035
-0.17912576 -0.083624765 0.02689857 0.19222946
0.098623335 -0.029641397 -0.009789145 1.663074
-0.17727813 0.10543875 0.00933003 1.0162715
0.04279653 0.069036976 0.0061278343 0.30314848
-0.11539628 0.011890233 0.049404684 1.4000318
0.09837308 0.1554361 0.073833965 0.8639273
-0.07442799 0.34156913 0.0031569728 0.36876398
-0.19937623 -0.121783435 -0.018479588 0.381277
0.18965915 0.3428036 0.005100959 2.2002182
-0.30053842 -0.17495555 0.012594636 0.54934275
0.017447338 0.10311547 0.06021327 2.3759823
0.21387121 0.17249182 -0.028388944 1.1603985
0.032820445 -0.031945776 0.04492047 1.6968353
-0.1981925 -0.36471325 0.07549644 1.1432184
-0.11695371 0.18600766 0.05674578 3.7377267
0.24676158 -0.09264241 -0.02936405 0.40125653
0.3992036 0.13994777 0.0058433097 0.04203684
0.08146893 -0.1960155 -0.052348346 1.3148229
-0.3497611 0.14370735 -0.0035867924 4.173128
-0.30435866 0.15608391 0.0068212855 0.11574865
-0.023425877 0.30886754 -0.03341048 0.43893856
0.47300977 -0.07382132 -0.0049073286 0.63566965
-0.31397232 0.1031743 0.010909968 1.0666411
0.007756613 -0.15313676 -0.015731348 1.1007122
0.09988087 0.12849563 -0.029064393 0.9627126
0.0070381984 -0.18386348 0.026082654 1.0786008
0.10947183 0.12561534 4.183438E-4 2.0158415
0.07585108 -0.17019254 -0.09656033 1.6113913
0.33843207 -0.138618 0.017196765 0.40247157
-0.06981835 0.13842387 -0.06256852 1.1051843
-0.085525915 0.18662506 0.038567647 0.16580036
-0.21474142 -0.18305816 -0.033377632 1.0900347
-0.04781085 -0.054758757 -0.022132926 1.5312042
0.50986993 0.21335046 0.008195949 0.89832425
0.05611652 0.11178285 0.046178315 1.1033224
0.12860662 -0.45276526 -0.0026180537 0.5929798
0.14695771 0.07278974 0.004221855 0.7836296
-0.19765146 0.024544887 0.010644419 1.4654334
0.015942521 0.18451405 -0.03737064 3.4126396
0.18324614 -0.18735798 0.05327328 1.3346317
-0.11430972 -0.15541251 0.06686797 0.6794498
-0.01938565 -0.09833329 0.06388129 0.7600351
-0.1530678 -0.022139944 7.5768796E-4 0.34023002
0.012389161 0.22515923 0.009900484 0.70623773
0.21722981 -0.090575695 0.026616776 0.834407
0.23934563 -0.008859925 -0.058537528 1.8937231
0.10519232 -0.18223007 -0.016728245 0.23695615
-0.26175824 -0.020910174 -0.010117993 0.68731886
0.34843802 -0.10634865 -0.041124836 2.099022
-0.04924354 -0.08991376 0.12610988 0.81004286
0.14849228 0.26585317 0.031238131 1.0668827
0.11865697 0.18150496 -0.014504615 0.106114276
0.19788979 -0.040266417 0.0063760704 5.337895
0.07737672 0.4045517 0.021961674 0.85327023
0.037493795 -0.19636688 -0.0018385759 1.5144931
0.122794226 0.118687704 0.058490973 1.6478888
-0.11727908 -0.15747163 -0.038660396 1.5055175
-0.022286614 0.06539118 -0.029123615 1.2617872
-0.09968574 0.061276786 -0.014737836 0.41588184
0.0432057 0.27157798 0.09165501 2.4482532
0.005412299 -0.08343402 0.037652146 1.5128366
-0.28014708 0.2779341 0.0033846737 1.5923214
-0.13229103 0.23475428 0.04619656 0.43177822
-0.16843612 -0.035418347 0.0063488134 0.36918232
-0.027949698 -0.156957 0.055483587 0.49941006
0.17585224 0.2002013 -0.04944386 1.1318923
-0.25786716 -0.21742296 0.06174827 2.5579834
0.063058555 0.2177083 -0.061619774 1.2578326
0.15377185 0.09844635 -0.055380248 0.040137924
-0.07539158 0.19208309 -0.037368152 1.8923488
0.048952885 -0.058935784 0.03529589 1.8624519
0.35954767 0.19112164 -0.024657734 0.040114008
0.020099193 -0.120897725 -0.018488673 1.6230514
-0.116716735 0.094071075 -0.03466223 2.1497893
0.015238285 0.21024805 0.026480107 1.1665801
-0.08537516 -0.0072704293 -0.02254138 0.53516257
-0.005359059 -0.041155815 -0.008237053 0.16103382
-0.24801083 0.12710264 -0.0041770143 0.41915718
-0.117257714 0.18793227 -0.029040521 0.9214943
0.25731042 -0.16099067 -0.0056957947 0.3551399
0.037097543 -0.13520059 0.02767441 2.3448205
0.044557713 -0.098533 -0.033339877 1.7466376
0.2210002 -0.25436822 0.02815628 2.3631449
-0.05825345 0.038834564 0.0034968222 0.44425556
-0.17923161 -0.08425929 -0.03347709 1.549423
-0.09685141 0.10714763 -0.0069340714 2.4963102
0.17196788 -0.15933263 0.012957187 0.71346575
-0.005949326 -0.122526795 -0.015817402 2.1070385
-0.22635387 -4.053712E-4 0.02398367 0.392181
-0.44289005 -0.16732872 0.038345877 2.2211988
0.08739111 0.016695011 0.027437478 0.36393926
-0.11211564 -0.04087035 -0.004476649 3.0621428
0.10260546 0.43596554 -0.054387994 0.4182856
0.13161542 0.04804508 0.12353054 1.426667
0.06312884 0.09132552 -0.050256215 2.5906315
-0.25739798 0.3274278 -0.028863844 0.5540729
-0.27231324 0.079670355 -0.013287913 0.76319313
0.004540149 0.085177734 -0.008025735 2.2479742
-0.17744645 0.2759545 0.038862973 0.20500469
-0.12884068 -0.051711738 0.012230163 1.04229
0.01055437 0.09300347 -0.018989405 0.15038311
-0.034304515 -0.30245268 0.048411798 2.0748482
-0.20575753 0.014814757 -0.020464761 0.16939205
0.075924784 0.20739534 -0.055587087 2.0546966
0.093250304 -0.12806292 0.016764168 2.3892884
-0.16144708 -0.113096215 0.020629067 1.4416105
0.16060027 0.03363602 -0.057815596 1.627136
0.15943332 -0.41029346 0.01194054 0.88156796
-0.029854394 0.058976136 -0.04129117 0.8305656
0.14739954 0.18627797 -0.082792066 1.3458378
0.17201236 -0.09420921 0.020650076 1.5621738
0.018758848 0.28561446 -0.056149576 0.78745586
-0.24294445 0.13819563 -0.0053417166 0.78818804
0.22496514 0.01885099 0.0075448663 1.4704747
0.100516096 0.33533582 -0.012841249 1.5267427
0.071293436 -0.12169641 -0.07612063 1.2416403
-0.22707853 0.06686427 0.0015952013 2.4680946
-0.24081546 0.034842037 0.010506008 0.6212209
-0.062395982 -0.10538276 0.0057965657 3.4079576
